,ID,carat,cut,colour,clarity,depth,price,x,y,P,PC
32761,32762,0.34,Premium,D,SI1,59.7,803,2361.764706,13.45058626,SN,SN
32762,32763,0.34,Premium,D,SI1,59.6,803,2361.764706,13.47315436,Negative,Negative
32763,32764,0.34,Ideal,D,SI1,61.5,803,2361.764706,13.05691057,SN,SN
32764,32765,0.34,Ideal,D,SI1,60.6,803,2361.764706,13.25082508,SN,SN
32765,32766,0.34,Ideal,D,SI1,60.1,803,2361.764706,13.36106489,SP,SP
32766,32767,0.34,Ideal,D,SI1,61.2,803,2361.764706,13.12091503,NR,NR
32767,32768,0.34,Premium,D,SI1,59.6,803,2361.764706,13.47315436,NR,NR
32768,32769,0.34,Premium,D,SI1,59.8,803,2361.764706,13.42809365,NR,NR
32769,32770,0.34,Ideal,D,SI1,60.4,803,2361.764706,13.29470199,Negative,Negative
32770,32771,0.34,Ideal,D,SI1,61.3,803,2361.764706,13.0995106,Positive,Positive
32771,32772,0.34,Ideal,D,SI1,62.7,803,2361.764706,12.80701754,Positve,Positve
32772,32773,0.34,Ideal,D,SI1,62.8,803,2361.764706,12.7866242,NR,NR
32773,32774,0.34,Premium,D,SI1,61.2,803,2361.764706,13.12091503,NR,NR
32774,32775,0.34,Ideal,D,SI1,62.0,803,2361.764706,12.9516129,SP,SP
32775,32776,0.34,Premium,D,SI1,62.7,803,2361.764706,12.80701754,SN,SN
32776,32777,0.34,Premium,D,SI1,62.4,803,2361.764706,12.86858974,SN,SN
32777,32778,0.34,Premium,D,SI1,62.0,803,2361.764706,12.9516129,Negative,Negative
32778,32779,0.34,Premium,D,SI1,62.0,803,2361.764706,12.9516129,Negative,Negative
32779,32780,0.45,Premium,G,SI2,62.0,803,1784.444444,12.9516129,Negative,Negative
32780,32781,0.34,Ideal,I,VVS1,61.8,803,2361.764706,12.99352751,Negative,Negative
32781,32782,0.37,Premium,D,VS1,60.2,803,2170.27027,13.33887043,SN,SN
32782,32783,0.32,Ideal,D,VVS2,61.2,803,2509.375,13.12091503,Negative,Negative
32783,32784,0.31,Ideal,D,VS2,62.1,804,2593.548387,12.9468599,SN,SN
32784,32785,0.31,Ideal,E,VS1,60.2,804,2593.548387,13.35548173,SN,SN
32785,32786,0.32,Very Good,D,VVS2,61.1,804,2512.5,13.15875614,Positve,Positve
32786,32787,0.43,Very Good,F,VS2,62.5,804,1869.767442,12.864,NR,NR
32787,32788,0.31,Ideal,D,VVS2,61.2,804,2593.548387,13.1372549,NR,NR
32788,32789,0.32,Ideal,D,VVS2,60.3,804,2512.5,13.33333333,SP,SP
32789,32790,0.4,Ideal,G,VS2,62.6,804,2010.0,12.84345048,SN,SN
32790,32791,0.33,Ideal,F,VS2,61.1,804,2436.363636,13.15875614,SN,SN
32791,32792,0.33,Premium,E,VS2,61.9,804,2436.363636,12.98869144,Negative,Negative
32792,32793,0.32,Ideal,E,VS2,62.0,804,2512.5,12.96774194,Negative,Negative
32793,32794,0.31,Ideal,D,VS2,61.6,804,2593.548387,13.05194805,Negative,Negative
32794,32795,0.31,Ideal,D,VS2,60.2,804,2593.548387,13.35548173,Negative,Negative
32795,32796,0.31,Ideal,E,VS1,61.4,804,2593.548387,13.09446254,SN,SN
32796,32797,0.39,Very Good,I,VVS1,61.3,805,2064.102564,13.13213703,Negative,Negative
32797,32798,0.31,Ideal,D,VVS2,61.2,805,2596.774194,13.15359477,SN,SN
32798,32799,0.39,Ideal,I,VVS1,60.8,805,2064.102564,13.24013158,SN,SN
32799,32800,0.38,Ideal,E,VS2,62.0,805,2118.421053,12.98387097,SP,SP
32800,32801,0.34,Ideal,D,VS2,60.6,805,2367.647059,13.28382838,NR,NR
32801,32802,0.34,Very Good,D,VS2,62.9,805,2367.647059,12.79809221,NR,NR
32802,32803,0.34,Ideal,E,VS1,61.2,805,2367.647059,13.15359477,NR,NR
32803,32804,0.34,Ideal,E,VS1,62.4,805,2367.647059,12.90064103,Negative,Negative
32804,32805,0.34,Ideal,D,VS2,62.0,805,2367.647059,12.98387097,Positive,Positive
32805,32806,0.34,Ideal,E,VS1,61.0,805,2367.647059,13.19672131,Positve,Positve
32806,32807,0.34,Premium,D,VS2,62.1,805,2367.647059,12.96296296,NR,NR
32807,32808,0.34,Ideal,E,VS1,62.1,805,2367.647059,12.96296296,NR,NR
32808,32809,0.34,Ideal,E,VS1,62.2,805,2367.647059,12.94212219,SP,SP
32809,32810,0.34,Ideal,D,VS2,62.1,805,2367.647059,12.96296296,SN,SN
32810,32811,0.34,Ideal,D,VS2,62.3,805,2367.647059,12.92134831,SN,SN
32811,32812,0.34,Ideal,E,VS1,61.8,805,2367.647059,13.02588997,Negative,Negative
32812,32813,0.34,Ideal,D,VS2,61.3,805,2367.647059,13.13213703,Negative,Negative
32813,32814,0.34,Very Good,D,VS2,62.9,805,2367.647059,12.79809221,Negative,Negative
32814,32815,0.34,Ideal,E,VS1,62.0,805,2367.647059,12.98387097,Negative,Negative
32815,32816,0.34,Ideal,E,VS1,61.2,805,2367.647059,13.15359477,SN,SN
32816,32817,0.34,Ideal,D,VS2,62.4,805,2367.647059,12.90064103,Negative,Negative
32817,32818,0.34,Ideal,D,VS2,61.4,805,2367.647059,13.11074919,SN,SN
32818,32819,0.34,Premium,D,VS2,60.4,805,2367.647059,13.32781457,SN,SN
32819,32820,0.34,Premium,D,VS2,59.3,805,2367.647059,13.57504216,Positve,Positve
32820,32821,0.34,Ideal,D,VS2,62.5,805,2367.647059,12.88,NR,NR
32821,32822,0.34,Ideal,E,VS1,61.8,805,2367.647059,13.02588997,NR,NR
32822,32823,0.34,Ideal,D,VS2,62.0,805,2367.647059,12.98387097,SP,SP
32823,32824,0.34,Ideal,D,VS2,62.0,805,2367.647059,12.98387097,SN,SN
32824,32825,0.34,Premium,E,VS1,59.9,805,2367.647059,13.43906511,SN,SN
32825,32826,0.34,Ideal,E,VS1,60.8,805,2367.647059,13.24013158,Negative,Negative
32826,32827,0.34,Ideal,D,VS2,60.8,805,2367.647059,13.24013158,Negative,Negative
32827,32828,0.33,Very Good,G,VVS2,59.7,806,2442.424242,13.50083752,Negative,Negative
32828,32829,0.35,Ideal,F,VVS2,61.3,806,2302.857143,13.14845024,Negative,Negative
32829,32830,0.33,Ideal,G,VVS1,60.9,806,2442.424242,13.23481117,SN,SN
32830,32831,0.33,Ideal,E,VS1,61.5,806,2442.424242,13.10569106,Negative,Negative
32831,32832,0.33,Ideal,H,IF,61.8,806,2442.424242,13.0420712,SN,SN
32832,32833,0.32,Premium,F,VVS2,62.2,806,2518.75,12.95819936,SN,SN
32833,32834,0.6,Premium,H,I1,60.1,806,1343.333333,13.4109817,SP,SP
32834,32835,0.42,Ideal,I,VS2,61.0,807,1921.428571,13.2295082,NR,NR
32835,32836,0.35,Ideal,G,VS2,61.3,807,2305.714286,13.16476346,NR,NR
32836,32837,0.44,Ideal,I,VS1,61.1,807,1834.090909,13.20785597,NR,NR
32837,32838,0.44,Ideal,I,VS1,61.8,807,1834.090909,13.05825243,Negative,Negative
32838,32839,0.46,Ideal,G,SI2,61.1,807,1754.347826,13.20785597,Positive,Positive
32839,32840,0.46,Ideal,H,SI1,61.7,807,1754.347826,13.07941653,Positve,Positve
32840,32841,0.29,Premium,E,VVS1,60.9,807,2782.758621,13.25123153,NR,NR
32841,32842,0.36,Premium,F,VS2,62.0,807,2241.666667,13.01612903,NR,NR
32842,32843,0.36,Ideal,F,VS2,61.5,807,2241.666667,13.12195122,SP,SP
32843,32844,0.43,Ideal,D,SI1,61.6,807,1876.744186,13.10064935,SN,SN
32844,32845,0.4,Ideal,I,VVS2,62.0,807,2017.5,13.01612903,SN,SN
32845,32846,0.4,Ideal,I,VVS2,62.4,807,2017.5,12.93269231,Negative,Negative
32846,32847,0.4,Very Good,G,VS2,62.9,807,2017.5,12.82988871,Negative,Negative
32847,32848,0.4,Ideal,G,VS2,62.3,807,2017.5,12.95345104,Negative,Negative
32848,32849,0.4,Very Good,H,VS1,62.7,807,2017.5,12.8708134,Negative,Negative
32849,32850,0.4,Premium,H,VS1,62.6,807,2017.5,12.8913738,SN,SN
32850,32851,0.4,Good,H,VS1,63.4,807,2017.5,12.72870662,Negative,Negative
32851,32852,0.4,Ideal,G,VS2,61.2,807,2017.5,13.18627451,SN,SN
32852,32853,0.4,Premium,H,VS1,62.4,807,2017.5,12.93269231,SN,SN
32853,32854,0.4,Good,G,VS2,63.8,807,2017.5,12.64890282,Positve,Positve
32854,32855,0.4,Very Good,H,VS1,62.6,807,2017.5,12.8913738,NR,NR
32855,32856,0.4,Good,G,VS2,63.5,807,2017.5,12.70866142,NR,NR
32856,32857,0.4,Very Good,G,VS2,62.8,807,2017.5,12.85031847,SP,SP
32857,32858,0.4,Ideal,H,VS1,61.8,807,2017.5,13.05825243,SN,SN
32858,32859,0.4,Premium,H,VS1,62.6,807,2017.5,12.8913738,SN,SN
32859,32860,0.31,Very Good,F,VVS1,61.3,808,2606.451613,13.18107667,Negative,Negative
32860,32861,0.39,Very Good,E,VS2,60.0,808,2071.794872,13.46666667,Negative,Negative
32861,32862,0.32,Ideal,E,VVS2,61.0,808,2525.0,13.24590164,Negative,Negative
32862,32863,0.38,Ideal,D,VS2,60.7,808,2126.315789,13.31136738,Negative,Negative
32863,32864,0.32,Ideal,D,VS2,61.5,808,2525.0,13.13821138,SN,SN
32864,32865,0.35,Ideal,I,IF,61.8,808,2308.571429,13.07443366,Negative,Negative
32865,32866,0.32,Very Good,D,VVS2,60.0,809,2528.125,13.48333333,SN,SN
32866,32867,0.46,Very Good,F,SI2,61.5,809,1758.695652,13.15447154,SN,SN
32867,32868,0.38,Ideal,I,VVS2,63.4,809,2128.947368,12.76025237,SP,SP
32868,32869,0.32,Ideal,D,VVS2,61.6,809,2528.125,13.13311688,NR,NR
32869,32870,0.32,Ideal,F,VVS1,61.7,809,2528.125,13.11183144,NR,NR
32870,32871,0.37,Ideal,G,VS2,60.5,809,2186.486486,13.37190083,NR,NR
32871,32872,0.41,Ideal,F,VS2,61.7,809,1973.170732,13.11183144,Negative,Negative
32872,32873,0.38,Good,D,VS2,64.1,809,2128.947368,12.62090484,Positive,Positive
32873,32874,0.37,Ideal,G,VS1,61.0,810,2189.189189,13.27868852,Positve,Positve
32874,32875,0.41,Ideal,G,SI2,60.9,810,1975.609756,13.30049261,NR,NR
32875,32876,0.36,Ideal,E,SI1,61.6,810,2250.0,13.14935065,NR,NR
32876,32877,0.36,Ideal,E,SI1,61.9,810,2250.0,13.08562197,SP,SP
32877,32878,0.36,Ideal,E,SI1,62.4,810,2250.0,12.98076923,SN,SN
32878,32879,0.36,Premium,H,VS1,60.8,810,2250.0,13.32236842,SN,SN
32879,32880,0.36,Premium,H,VS1,61.6,810,2250.0,13.14935065,Negative,Negative
32880,32881,0.4,Very Good,J,VS1,63.2,810,2025.0,12.8164557,Negative,Negative
32881,32882,0.4,Ideal,J,VS1,62.6,810,2025.0,12.93929712,Negative,Negative
32882,32883,0.4,Premium,J,VS1,60.7,810,2025.0,13.34431631,Negative,Negative
32883,32884,0.4,Premium,J,VS1,59.7,810,2025.0,13.5678392,SN,SN
32884,32885,0.4,Premium,J,VS1,63.0,810,2025.0,12.85714286,Negative,Negative
32885,32886,0.4,Very Good,J,VS1,63.4,810,2025.0,12.77602524,SN,SN
32886,32887,0.4,Premium,F,SI2,62.6,810,2025.0,12.93929712,SN,SN
32887,32888,0.36,Ideal,H,VS1,61.8,810,2250.0,13.10679612,Positve,Positve
32888,32889,0.36,Premium,H,VS1,60.5,810,2250.0,13.38842975,NR,NR
32889,32890,0.36,Premium,E,SI1,60.9,810,2250.0,13.30049261,NR,NR
32890,32891,0.36,Premium,E,SI1,61.3,810,2250.0,13.2137031,SP,SP
32891,32892,0.36,Ideal,E,SI1,61.4,810,2250.0,13.19218241,SN,SN
32892,32893,0.36,Ideal,E,SI1,62.1,810,2250.0,13.04347826,SN,SN
32893,32894,0.36,Ideal,E,SI1,62.4,810,2250.0,12.98076923,Negative,Negative
32894,32895,0.36,Premium,E,SI1,60.8,810,2250.0,13.32236842,Negative,Negative
32895,32896,0.36,Very Good,E,SI1,63.1,810,2250.0,12.83676704,Negative,Negative
32896,32897,0.36,Ideal,E,SI1,62.9,810,2250.0,12.87758347,Negative,Negative
32897,32898,0.36,Ideal,E,SI1,62.0,810,2250.0,13.06451613,SN,SN
32898,32899,0.3,Very Good,I,IF,63.3,810,2700.0,12.79620853,Negative,Negative
32899,32900,0.3,Premium,I,IF,60.5,810,2700.0,13.38842975,SN,SN
32900,32901,0.3,Very Good,I,IF,63.3,810,2700.0,12.79620853,SN,SN
32902,32903,0.44,Premium,H,VS2,61.3,810,1840.909091,13.2137031,NR,NR
32903,32904,0.42,Ideal,D,SI1,61.7,810,1928.571429,13.1280389,NR,NR
32904,32905,0.33,Premium,G,VVS1,61.5,810,2454.545455,13.17073171,NR,NR
32905,32906,0.33,Ideal,F,VVS2,62.2,810,2454.545455,13.02250804,Negative,Negative
32906,32907,0.42,Ideal,D,SI1,62.4,810,1928.571429,12.98076923,Positive,Positive
32907,32908,0.44,Ideal,F,SI1,61.0,810,1840.909091,13.27868852,Positve,Positve
32908,32909,0.33,Ideal,F,VVS2,61.3,810,2454.545455,13.2137031,NR,NR
32909,32910,0.42,Ideal,D,SI1,62.0,810,1928.571429,13.06451613,NR,NR
32910,32911,0.44,Very Good,E,SI1,62.9,810,1840.909091,12.87758347,SP,SP
32911,32912,0.42,Premium,D,SI1,59.8,810,1928.571429,13.5451505,SN,SN
32912,32913,0.33,Ideal,F,VVS2,61.9,810,2454.545455,13.08562197,SN,SN
32913,32914,0.44,Very Good,I,VS1,62.8,810,1840.909091,12.89808917,Negative,Negative
32914,32915,0.42,Very Good,D,SI1,62.8,810,1928.571429,12.89808917,Negative,Negative
32915,32916,0.33,Ideal,G,VVS1,62.3,810,2454.545455,13.00160514,Negative,Negative
32916,32917,0.44,Ideal,E,SI1,61.1,810,1840.909091,13.25695581,Negative,Negative
32917,32918,0.42,Ideal,D,SI1,61.8,810,1928.571429,13.10679612,SN,SN
32918,32919,0.42,Ideal,D,SI1,61.5,810,1928.571429,13.17073171,Negative,Negative
32919,32920,0.42,Very Good,D,SI1,60.8,810,1928.571429,13.32236842,SN,SN
32920,32921,0.44,Very Good,E,SI1,62.2,810,1840.909091,13.02250804,SN,SN
32921,32922,0.42,Ideal,D,SI1,61.9,810,1928.571429,13.08562197,Positve,Positve
32922,32923,0.44,Ideal,E,SI1,62.6,810,1840.909091,12.93929712,NR,NR
32923,32924,0.37,Ideal,H,VVS1,62.3,810,2189.189189,13.00160514,NR,NR
32924,32925,0.44,Premium,E,SI1,62.3,810,1840.909091,13.00160514,SP,SP
32925,32926,0.42,Ideal,D,SI1,61.9,810,1928.571429,13.08562197,SN,SN
32926,32927,0.42,Ideal,D,SI1,62.3,810,1928.571429,13.00160514,SN,SN
32927,32928,0.42,Premium,D,SI1,61.9,810,1928.571429,13.08562197,Negative,Negative
32928,32929,0.42,Premium,D,SI1,62.1,810,1928.571429,13.04347826,Negative,Negative
32929,32930,0.42,Premium,D,SI1,61.1,810,1928.571429,13.25695581,Negative,Negative
32930,32931,0.33,Very Good,F,VVS2,62.5,810,2454.545455,12.96,Negative,Negative
32931,32932,0.33,Ideal,F,VVS2,61.4,810,2454.545455,13.19218241,SN,SN
32932,32933,0.41,Very Good,I,VVS2,61.3,811,1978.04878,13.23001631,Negative,Negative
32933,32934,0.41,Ideal,G,VS2,61.7,811,1978.04878,13.14424635,SN,SN
32934,32935,0.37,Ideal,E,VS2,62.7,811,2191.891892,12.93460925,SN,SN
32935,32936,0.37,Premium,E,VS2,61.0,811,2191.891892,13.29508197,SP,SP
32936,32937,0.37,Premium,E,VS2,60.3,811,2191.891892,13.44941957,NR,NR
32937,32938,0.37,Ideal,E,VS2,61.9,811,2191.891892,13.10177706,NR,NR
32938,32939,0.37,Premium,E,VS2,61.5,811,2191.891892,13.18699187,NR,NR
32939,32940,0.37,Ideal,E,VS2,62.5,811,2191.891892,12.976,Negative,Negative
32940,32941,0.34,Ideal,I,SI1,61.9,459,1350.0,7.415185784,Positive,Positive
32941,32942,0.34,Ideal,I,SI1,60.2,459,1350.0,7.624584718,Positve,Positve
32942,32943,0.34,Very Good,I,SI1,62.8,459,1350.0,7.308917197,NR,NR
32943,32944,0.34,Premium,I,SI1,60.0,459,1350.0,7.65,NR,NR
32944,32945,0.34,Ideal,I,SI1,62.3,459,1350.0,7.367576244,SP,SP
32945,32946,0.34,Ideal,I,SI1,62.4,459,1350.0,7.355769231,SN,SN
32946,32947,0.34,Very Good,I,SI1,61.7,459,1350.0,7.439222042,SN,SN
32947,32948,0.34,Ideal,I,SI1,61.9,459,1350.0,7.415185784,Negative,Negative
32948,32949,0.33,Very Good,G,SI2,60.0,460,1393.939394,7.666666667,Negative,Negative
32949,32950,0.25,Ideal,F,VS2,62.2,460,1840.0,7.395498392,Negative,Negative
32950,32951,0.25,Ideal,G,VS1,62.3,460,1840.0,7.383627608,Negative,Negative
32951,32952,0.35,Good,F,SI2,63.8,460,1314.285714,7.210031348,SN,SN
32952,32953,0.35,Very Good,F,SI2,62.8,460,1314.285714,7.324840764,Negative,Negative
32953,32954,0.35,Premium,J,VS1,62.2,460,1314.285714,7.395498392,SN,SN
32954,32955,0.24,Very Good,E,VS2,61.7,461,1920.833333,7.471636953,SN,SN
32955,32956,0.24,Very Good,F,VS2,61.3,461,1920.833333,7.520391517,Positve,Positve
32956,32957,0.24,Very Good,F,VS1,61.0,461,1920.833333,7.557377049,NR,NR
32957,32958,0.24,Very Good,E,VS1,62.4,461,1920.833333,7.387820513,NR,NR
32958,32959,0.31,Ideal,J,VVS1,62.4,461,1487.096774,7.387820513,SP,SP
32959,32960,0.31,Ideal,I,VS1,61.9,461,1487.096774,7.447495961,SN,SN
32960,32961,0.32,Ideal,G,SI1,61.4,461,1440.625,7.508143322,SN,SN
32961,32962,0.32,Ideal,G,SI1,61.3,461,1440.625,7.520391517,Negative,Negative
32962,32963,0.3,Ideal,F,SI1,62.3,461,1536.666667,7.399678973,Negative,Negative
32963,32964,0.3,Ideal,F,SI1,62.5,461,1536.666667,7.376,Negative,Negative
32964,32965,0.32,Premium,H,SI1,62.3,461,1440.625,7.399678973,Negative,Negative
32965,32966,0.32,Premium,H,SI1,62.0,461,1440.625,7.435483871,SN,SN
32966,32967,0.32,Very Good,H,SI1,63.0,461,1440.625,7.317460317,Negative,Negative
32967,32968,0.32,Good,H,SI1,63.1,461,1440.625,7.305863708,SN,SN
32968,32969,0.32,Good,H,SI1,63.7,461,1440.625,7.237048666,SN,SN
32969,32970,0.32,Very Good,H,SI1,62.6,461,1440.625,7.364217252,SP,SP
32970,32971,0.37,Very Good,E,VS2,59.5,811,2191.891892,13.6302521,NR,NR
32971,32972,0.37,Very Good,E,VS2,61.8,811,2191.891892,13.12297735,NR,NR
32972,32973,0.37,Very Good,E,VS2,61.1,811,2191.891892,13.27332242,NR,NR
32973,32974,0.37,Ideal,E,VS2,62.0,811,2191.891892,13.08064516,Negative,Negative
32974,32975,0.37,Ideal,E,VS2,62.6,811,2191.891892,12.95527157,Positive,Positive
32975,32976,0.37,Very Good,E,VS2,58.9,811,2191.891892,13.76910017,Positve,Positve
32976,32977,0.37,Ideal,F,VS1,61.7,811,2191.891892,13.14424635,NR,NR
32977,32978,0.37,Ideal,E,VS2,61.6,811,2191.891892,13.16558442,NR,NR
32978,32979,0.37,Ideal,F,VS1,61.1,811,2191.891892,13.27332242,SP,SP
32979,32980,0.37,Very Good,E,VS2,62.3,811,2191.891892,13.0176565,SN,SN
32980,32981,0.37,Ideal,E,VS2,61.5,811,2191.891892,13.18699187,SN,SN
32981,32982,0.37,Ideal,E,VS2,61.2,811,2191.891892,13.25163399,Negative,Negative
32982,32983,0.37,Ideal,E,VS2,62.3,811,2191.891892,13.0176565,Negative,Negative
32983,32984,0.37,Very Good,E,VS2,63.0,811,2191.891892,12.87301587,Negative,Negative
32984,32985,0.37,Premium,E,VS2,59.1,811,2191.891892,13.72250423,Negative,Negative
32985,32986,0.3,Ideal,E,VVS2,61.0,812,2706.666667,13.31147541,SN,SN
32986,32987,0.38,Premium,E,SI2,61.6,812,2136.842105,13.18181818,Negative,Negative
32987,32988,0.38,Premium,D,SI2,61.1,812,2136.842105,13.28968903,SN,SN
32988,32989,0.38,Ideal,D,SI2,61.1,812,2136.842105,13.28968903,SN,SN
32989,32990,0.38,Premium,D,SI2,62.1,812,2136.842105,13.07568438,Positve,Positve
32990,32991,0.38,Premium,I,VS2,62.5,812,2136.842105,12.992,NR,NR
32991,32992,0.38,Premium,I,VS2,61.7,812,2136.842105,13.16045381,NR,NR
32992,32993,0.38,Premium,I,VS2,61.5,812,2136.842105,13.20325203,SP,SP
32993,32994,0.38,Premium,I,VS2,61.8,812,2136.842105,13.13915858,SN,SN
32994,32995,0.38,Premium,I,VS2,60.2,812,2136.842105,13.48837209,SN,SN
32995,32996,0.38,Premium,H,SI1,59.7,812,2136.842105,13.60134003,Negative,Negative
32996,32997,0.38,Premium,H,SI1,61.2,812,2136.842105,13.26797386,Negative,Negative
32997,32998,0.38,Very Good,H,SI1,63.3,812,2136.842105,12.82780411,Negative,Negative
32998,32999,0.38,Premium,D,SI2,59.2,812,2136.842105,13.71621622,Negative,Negative
32999,33000,0.38,Ideal,E,SI2,61.2,812,2136.842105,13.26797386,SN,SN
33000,33001,0.44,Very Good,I,VS1,61.9,813,1847.727273,13.13408724,Negative,Negative
33001,33002,0.34,Ideal,G,VVS1,60.4,813,2391.176471,13.4602649,SN,SN
33002,33003,0.3,Ideal,E,VVS1,61.0,813,2710.0,13.32786885,SN,SN
33003,33004,0.32,Ideal,E,VVS1,60.9,813,2540.625,13.34975369,SP,SP
33004,33005,0.38,Ideal,E,VS2,61.5,813,2139.473684,13.2195122,NR,NR
33005,33006,0.44,Ideal,G,SI1,61.1,813,1847.727273,13.30605565,NR,NR
33006,33007,0.3,Ideal,G,IF,61.8,813,2710.0,13.15533981,NR,NR
33007,33008,0.4,Fair,E,VS2,64.7,813,2032.5,12.56568779,Negative,Negative
33009,33010,0.41,Very Good,G,VS2,61.4,813,1982.926829,13.24104235,Positve,Positve
33010,33011,0.31,Good,E,IF,64.2,813,2622.580645,12.6635514,NR,NR
33011,33012,0.3,Very Good,E,VVS2,60.7,814,2713.333333,13.41021417,NR,NR
33012,33013,0.3,Very Good,F,VVS1,61.1,814,2713.333333,13.32242226,SP,SP
33013,33014,0.3,Very Good,F,VVS1,62.6,814,2713.333333,13.00319489,SN,SN
33014,33015,0.4,Very Good,E,VS2,59.1,814,2035.0,13.77326565,SN,SN
33017,33018,0.31,Ideal,F,VVS2,60.2,814,2625.806452,13.52159468,Negative,Negative
33018,33019,0.33,Ideal,E,VVS2,60.9,814,2466.666667,13.36617406,Negative,Negative
33019,33020,0.33,Ideal,E,VVS2,61.2,814,2466.666667,13.30065359,SN,SN
33020,33021,0.33,Ideal,E,VVS2,61.2,814,2466.666667,13.30065359,Negative,Negative
33021,33022,0.3,Ideal,D,VVS2,61.7,814,2713.333333,13.19286872,SN,SN
33022,33023,0.3,Ideal,D,VVS2,62.0,814,2713.333333,13.12903226,SN,SN
33023,33024,0.3,Ideal,D,VVS2,61.9,814,2713.333333,13.15024233,Positve,Positve
33024,33025,0.3,Ideal,D,VVS2,61.6,814,2713.333333,13.21428571,NR,NR
33025,33026,0.3,Ideal,D,VVS2,61.7,814,2713.333333,13.19286872,NR,NR
33026,33027,0.3,Ideal,D,VVS2,61.6,814,2713.333333,13.21428571,SP,SP
33027,33028,0.3,Ideal,D,VVS2,62.4,814,2713.333333,13.04487179,SN,SN
33028,33029,0.3,Ideal,D,VVS2,60.7,814,2713.333333,13.41021417,SN,SN
33029,33030,0.3,Ideal,D,VVS2,62.1,814,2713.333333,13.1078905,Negative,Negative
33030,33031,0.3,Ideal,D,VVS2,62.2,814,2713.333333,13.08681672,Negative,Negative
33031,33032,0.32,Ideal,G,VVS1,61.2,814,2543.75,13.30065359,Negative,Negative
33032,33033,0.32,Ideal,G,VVS1,61.4,814,2543.75,13.25732899,Negative,Negative
33033,33034,0.32,Ideal,G,VVS1,61.9,814,2543.75,13.15024233,SN,SN
33034,33035,0.32,Ideal,G,VVS1,61.2,814,2543.75,13.30065359,Negative,Negative
33035,33036,0.32,Ideal,G,VVS1,61.7,814,2543.75,13.19286872,SN,SN
33036,33037,0.32,Ideal,G,VVS1,61.6,814,2543.75,13.21428571,SN,SN
33037,33038,0.32,Ideal,G,VVS1,61.4,814,2543.75,13.25732899,SP,SP
33038,33039,0.32,Ideal,G,VVS1,61.1,814,2543.75,13.32242226,NR,NR
33039,33040,0.32,Ideal,G,VVS1,61.1,814,2543.75,13.32242226,NR,NR
33040,33041,0.32,Ideal,G,VVS1,62.2,814,2543.75,13.08681672,NR,NR
33041,33042,0.32,Ideal,G,VVS1,61.2,814,2543.75,13.30065359,Negative,Negative
33042,33043,0.32,Ideal,G,VVS1,61.8,814,2543.75,13.17152104,Positive,Positive
33043,33044,0.32,Ideal,G,VVS1,61.8,814,2543.75,13.17152104,Positve,Positve
33044,33045,0.32,Ideal,G,VVS1,61.8,814,2543.75,13.17152104,NR,NR
33045,33046,0.3,Ideal,F,VVS1,61.8,814,2713.333333,13.17152104,NR,NR
33046,33047,0.3,Ideal,F,VVS1,62.2,814,2713.333333,13.08681672,SP,SP
33047,33048,0.3,Ideal,F,VVS1,61.6,814,2713.333333,13.21428571,SN,SN
33048,33049,0.3,Ideal,F,VVS1,62.6,814,2713.333333,13.00319489,SN,SN
33049,33050,0.3,Ideal,F,VVS1,61.6,814,2713.333333,13.21428571,Negative,Negative
33050,33051,0.3,Ideal,F,VVS1,62.5,814,2713.333333,13.024,Negative,Negative
33051,33052,0.3,Ideal,F,VVS1,61.9,814,2713.333333,13.15024233,Negative,Negative
33052,33053,0.3,Ideal,F,VVS1,62.1,814,2713.333333,13.1078905,Negative,Negative
33053,33054,0.3,Ideal,F,VVS1,61.5,814,2713.333333,13.23577236,SN,SN
33054,33055,0.3,Ideal,F,VVS1,61.9,814,2713.333333,13.15024233,Negative,Negative
33055,33056,0.3,Ideal,F,VVS1,62.5,814,2713.333333,13.024,SN,SN
33056,33057,0.3,Ideal,F,VVS1,61.7,814,2713.333333,13.19286872,SN,SN
33057,33058,0.3,Ideal,F,VVS1,61.1,814,2713.333333,13.32242226,Positve,Positve
33058,33059,0.3,Ideal,F,VVS1,62.0,814,2713.333333,13.12903226,NR,NR
33059,33060,0.3,Ideal,F,VVS1,62.2,814,2713.333333,13.08681672,NR,NR
33060,33061,0.3,Ideal,F,VVS1,61.9,814,2713.333333,13.15024233,SP,SP
33061,33062,0.3,Ideal,F,VVS1,61.9,814,2713.333333,13.15024233,SN,SN
33062,33063,0.3,Ideal,F,VVS1,62.2,814,2713.333333,13.08681672,SN,SN
33063,33064,0.32,Ideal,H,IF,61.2,814,2543.75,13.30065359,Negative,Negative
33064,33065,0.32,Ideal,H,IF,61.8,814,2543.75,13.17152104,Negative,Negative
33065,33066,0.32,Ideal,H,IF,61.1,814,2543.75,13.32242226,Negative,Negative
33066,33067,0.32,Ideal,H,IF,61.2,814,2543.75,13.30065359,Negative,Negative
33067,33068,0.32,Ideal,H,IF,61.6,814,2543.75,13.21428571,SN,SN
33068,33069,0.32,Ideal,H,IF,62.6,814,2543.75,13.00319489,Negative,Negative
33069,33070,0.32,Ideal,H,IF,62.0,814,2543.75,13.12903226,SN,SN
33070,33071,0.32,Ideal,H,IF,61.6,814,2543.75,13.21428571,SN,SN
